Id,Story,Story text,Emoji,Created at
4315,406,,❤️,2018-05-14 18:56:10 UTC
4314,409,,😭,2018-05-14 15:32:39 UTC
4313,409,,😅,2018-05-14 15:32:38 UTC
4312,399,,😭,2018-05-14 12:56:32 UTC
4311,392,2020,✌🏽,2018-05-14 11:46:26 UTC
4310,412,,❤️,2018-05-14 11:33:13 UTC
4309,404,2069,😭,2018-05-14 09:37:27 UTC
4308,404,,✌🏽,2018-05-14 02:12:36 UTC
4307,308,1602,✌🏽,2018-05-14 01:36:41 UTC
4306,227,1188,✌🏽,2018-05-14 01:35:00 UTC
4305,227,1184,✌🏽,2018-05-14 01:34:46 UTC
4304,227,1183,✌🏽,2018-05-14 01:34:40 UTC
4303,136,,👀,2018-05-14 01:32:48 UTC
4302,97,,✌🏽,2018-05-14 01:32:10 UTC
4301,205,1048,😅,2018-05-14 00:49:13 UTC
4300,101,513,✌🏽,2018-05-14 00:40:42 UTC
4299,14,66,😭,2018-05-14 00:37:40 UTC
4298,2,7,😅,2018-05-14 00:34:47 UTC
4297,2,6,👀,2018-05-14 00:34:37 UTC
4296,2,6,✌🏽,2018-05-14 00:34:34 UTC
4295,2,5,😭,2018-05-14 00:34:27 UTC
4294,2,4,👀,2018-05-14 00:34:20 UTC
4293,390,2007,✌🏽,2018-05-14 00:31:29 UTC
4292,390,2006,👀,2018-05-14 00:31:25 UTC
4291,390,2009,👀,2018-05-14 00:31:20 UTC
4290,223,1162,✌🏽,2018-05-14 00:25:00 UTC
4289,397,2039,✌🏽,2018-05-14 00:21:15 UTC
4288,409,,😭,2018-05-14 00:20:35 UTC
4287,399,,✌🏽,2018-05-14 00:19:35 UTC
4286,412,,✌🏽,2018-05-14 00:18:31 UTC
4285,408,,✌🏽,2018-05-14 00:10:49 UTC
4284,403,,❤️,2018-05-13 21:58:59 UTC
4283,407,,❤️,2018-05-13 21:57:28 UTC
4282,394,2028,✌🏽,2018-05-13 21:47:54 UTC
4281,395,2033,✌🏽,2018-05-13 21:47:35 UTC
4280,399,,👀,2018-05-13 21:45:15 UTC
4279,404,2070,😅,2018-05-13 21:42:38 UTC
4278,404,2069,😅,2018-05-13 21:42:36 UTC
4277,16,78,✌🏽,2018-05-13 21:36:58 UTC
4276,16,76,✌🏽,2018-05-13 21:36:31 UTC
4275,408,2080,✌🏽,2018-05-13 21:31:50 UTC
4274,408,2080,❤️,2018-05-13 21:31:42 UTC
4273,390,2009,❤️,2018-05-13 20:08:07 UTC
4272,86,428,👀,2018-05-13 20:06:49 UTC
4271,402,,👀,2018-05-13 20:05:55 UTC
4270,397,2039,✌🏽,2018-05-13 17:56:20 UTC
4269,409,,✌🏽,2018-05-13 17:55:32 UTC
4268,400,,✌🏽,2018-05-13 17:20:16 UTC
4267,408,,❤️,2018-05-13 05:01:22 UTC
4266,409,,❤️,2018-05-13 03:36:25 UTC
4265,410,,✌🏽,2018-05-13 03:35:34 UTC
4264,388,,✌🏽,2018-05-13 02:59:01 UTC
4263,397,,✌🏽,2018-05-13 02:57:46 UTC
4262,398,,👀,2018-05-13 02:57:13 UTC
4261,403,,❤️,2018-05-13 02:56:01 UTC
4260,410,,✌🏽,2018-05-13 02:54:43 UTC
4259,410,,✌🏽,2018-05-13 02:54:27 UTC
4258,407,2078,❤️,2018-05-13 01:34:54 UTC
4257,300,,✌🏽,2018-05-13 00:28:17 UTC
4256,404,,👀,2018-05-13 00:20:03 UTC
4255,403,,👀,2018-05-13 00:19:19 UTC
4254,396,2034,👀,2018-05-12 23:45:53 UTC
4253,396,2035,✌🏽,2018-05-12 23:45:44 UTC
4252,396,2036,✌🏽,2018-05-12 23:45:37 UTC
4251,410,,✌🏽,2018-05-12 20:59:47 UTC
4250,404,,✌🏽,2018-05-12 20:39:40 UTC
4249,182,,😅,2018-05-12 19:00:04 UTC
4248,397,2040,✌🏽,2018-05-12 17:04:15 UTC
4247,406,,❤️,2018-05-12 17:02:28 UTC
4246,13,60,✌🏽,2018-05-12 16:28:13 UTC
4245,371,,✌🏽,2018-05-12 13:49:51 UTC
4244,396,,❤️,2018-05-12 13:45:45 UTC
4243,45,,👀,2018-05-12 09:39:54 UTC
4242,393,,👀,2018-05-12 08:50:00 UTC
4241,397,,✌🏽,2018-05-12 08:41:47 UTC
4240,294,,✌🏽,2018-05-12 07:39:40 UTC
4239,178,,😅,2018-05-11 23:40:59 UTC
4238,408,2080,👀,2018-05-11 23:38:16 UTC
4237,408,2079,👀,2018-05-11 23:38:07 UTC
4236,404,2068,✌🏽,2018-05-11 23:36:38 UTC
4235,407,,❤️,2018-05-11 21:40:07 UTC
4234,20,,✌🏽,2018-05-11 21:39:59 UTC
4233,369,,✌🏽,2018-05-11 21:17:58 UTC
4232,369,1907,✌🏽,2018-05-11 21:17:44 UTC
4231,4,12,✌🏽,2018-05-11 21:14:48 UTC
4230,4,12,👀,2018-05-11 21:14:46 UTC
4229,4,12,😭,2018-05-11 21:14:38 UTC
4228,404,2069,😅,2018-05-11 21:14:15 UTC
4227,404,,😅,2018-05-11 21:14:11 UTC
4226,391,2018,👀,2018-05-11 16:20:27 UTC
4225,391,2018,❤️,2018-05-11 16:20:22 UTC
4224,393,2026,✌🏽,2018-05-11 16:18:13 UTC
4223,408,2082,✌🏽,2018-05-11 16:15:05 UTC
4222,408,2080,✌🏽,2018-05-11 16:14:38 UTC
4221,389,2005,❤️,2018-05-11 12:06:26 UTC
4220,399,,😭,2018-05-11 07:16:42 UTC
4219,224,,✌🏽,2018-05-11 06:38:43 UTC
4218,408,2080,👀,2018-05-11 05:28:07 UTC
4217,383,,😅,2018-05-11 04:26:19 UTC
4216,407,,✌🏽,2018-05-11 04:25:34 UTC
4215,256,1325,✌🏽,2018-05-11 04:24:56 UTC
4214,286,,✌🏽,2018-05-11 00:10:59 UTC
4213,13,60,✌🏽,2018-05-10 22:56:57 UTC
4212,223,,❤️,2018-05-10 22:48:07 UTC
4211,397,,❤️,2018-05-10 22:45:22 UTC
4210,406,,✌🏽,2018-05-10 22:43:07 UTC
4209,406,,❤️,2018-05-10 16:15:01 UTC
4208,368,1900,❤️,2018-05-10 16:12:03 UTC
4207,408,,😭,2018-05-10 12:03:09 UTC
4206,408,,😭,2018-05-10 12:03:06 UTC
4205,408,,😭,2018-05-10 12:03:03 UTC
4204,209,1070,❤️,2018-05-10 10:45:43 UTC
4203,294,,❤️,2018-05-10 07:43:11 UTC
4202,400,2055,😭,2018-05-10 05:16:40 UTC
4201,400,2055,😭,2018-05-10 05:16:34 UTC
4200,404,,😭,2018-05-10 05:14:36 UTC
4199,391,2015,✌🏽,2018-05-10 02:49:31 UTC
4198,136,,👀,2018-05-10 02:47:44 UTC
4197,402,,✌🏽,2018-05-10 02:44:33 UTC
4196,406,,😭,2018-05-10 02:42:56 UTC
4195,407,,✌🏽,2018-05-10 01:50:32 UTC
4194,294,,❤️,2018-05-10 00:36:25 UTC
4193,391,,👀,2018-05-09 23:31:38 UTC
4192,405,,❤️,2018-05-09 22:54:56 UTC
4191,403,,😭,2018-05-09 17:00:12 UTC
4190,390,2009,❤️,2018-05-09 14:51:21 UTC
4189,404,,✌🏽,2018-05-09 13:01:19 UTC
4188,217,,❤️,2018-05-09 12:35:13 UTC
4187,59,,😭,2018-05-09 04:52:43 UTC
4186,59,295,😭,2018-05-09 04:52:28 UTC
4185,404,,😅,2018-05-09 04:38:15 UTC
4184,406,,❤️,2018-05-09 04:37:35 UTC
4183,406,,✌🏽,2018-05-09 03:35:25 UTC
4182,359,1866,❤️,2018-05-09 00:53:09 UTC
4181,130,674,❤️,2018-05-09 00:51:21 UTC
4180,130,672,✌🏽,2018-05-09 00:51:08 UTC
4179,130,671,✌🏽,2018-05-09 00:51:03 UTC
4178,134,698,❤️,2018-05-09 00:49:17 UTC
4177,404,,😭,2018-05-09 00:47:01 UTC
4176,400,,😅,2018-05-09 00:44:22 UTC
4175,404,,😅,2018-05-09 00:43:16 UTC
4174,129,,✌🏽,2018-05-09 00:20:54 UTC
4173,129,,😅,2018-05-09 00:19:33 UTC
4172,406,,👀,2018-05-09 00:16:34 UTC
4171,394,2029,😭,2018-05-08 21:48:49 UTC
4170,394,2028,😭,2018-05-08 21:48:47 UTC
4169,398,2048,❤️,2018-05-08 21:48:31 UTC
4168,359,,❤️,2018-05-08 21:38:13 UTC
4167,402,,❤️,2018-05-08 21:27:15 UTC
4166,398,,❤️,2018-05-08 21:26:12 UTC
4165,403,,❤️,2018-05-08 21:24:27 UTC
4164,32,160,❤️,2018-05-08 18:11:44 UTC
4163,406,,😭,2018-05-08 18:09:23 UTC
4162,406,2075,✌🏽,2018-05-08 18:02:55 UTC
4161,406,,✌🏽,2018-05-08 18:02:47 UTC
4160,406,,👀,2018-05-08 18:02:44 UTC
4159,406,,✌🏽,2018-05-08 18:02:35 UTC
4158,404,,✌🏽,2018-05-08 17:37:52 UTC
4157,406,,😭,2018-05-08 17:17:01 UTC
4156,169,,✌🏽,2018-05-08 14:18:36 UTC
4155,404,,👀,2018-05-08 14:17:48 UTC
4154,406,,😭,2018-05-08 04:04:22 UTC
4153,4,17,✌🏽,2018-05-08 03:35:52 UTC
4152,404,,❤️,2018-05-08 02:34:02 UTC
4151,359,,❤️,2018-05-08 01:38:30 UTC
4150,403,,❤️,2018-05-08 01:35:04 UTC
4149,403,2067,✌🏽,2018-05-08 01:34:47 UTC
4148,403,2066,😭,2018-05-08 01:34:43 UTC
4147,92,,✌🏽,2018-05-08 01:18:12 UTC
4146,402,,❤️,2018-05-08 01:16:35 UTC
4145,398,2048,✌🏽,2018-05-08 00:17:32 UTC
4144,400,2054,😅,2018-05-08 00:14:57 UTC
4143,317,1642,❤️,2018-05-07 23:17:51 UTC
4142,371,1920,✌🏽,2018-05-07 23:14:27 UTC
4141,296,,✌🏽,2018-05-07 23:11:05 UTC
4140,294,1532,✌🏽,2018-05-07 21:21:51 UTC
4139,401,2058,👀,2018-05-07 21:11:51 UTC
4138,385,1988,😅,2018-05-07 20:40:34 UTC
4137,384,1984,✌🏽,2018-05-07 13:44:59 UTC
4136,384,1983,✌🏽,2018-05-07 13:44:56 UTC
4135,384,1982,✌🏽,2018-05-07 13:44:38 UTC
4134,394,2027,✌🏽,2018-05-07 13:43:19 UTC
4133,394,2029,😭,2018-05-07 13:43:16 UTC
4132,394,2028,😭,2018-05-07 13:43:13 UTC
4131,394,2027,❤️,2018-05-07 13:43:11 UTC
4130,403,2067,✌🏽,2018-05-07 13:41:28 UTC
4129,403,2066,😭,2018-05-07 13:41:04 UTC
4128,403,2065,👀,2018-05-07 13:40:41 UTC
4127,403,2064,✌🏽,2018-05-07 13:40:30 UTC
4126,368,,✌🏽,2018-05-07 12:37:35 UTC
4125,405,,👀,2018-05-07 12:36:50 UTC
4124,358,1858,✌🏽,2018-05-07 11:54:25 UTC
4123,4,17,❤️,2018-05-07 11:41:00 UTC
4122,4,15,👀,2018-05-07 11:40:50 UTC
4121,4,14,❤️,2018-05-07 11:40:42 UTC
4120,4,13,✌🏽,2018-05-07 11:40:31 UTC
4119,4,12,✌🏽,2018-05-07 11:40:22 UTC
4118,402,,❤️,2018-05-07 11:39:24 UTC
4117,400,,😭,2018-05-07 03:57:58 UTC
4116,404,,👀,2018-05-07 03:56:45 UTC
4115,335,1745,✌🏽,2018-05-07 03:48:35 UTC
4114,403,,❤️,2018-05-07 03:39:22 UTC
4113,396,2036,✌🏽,2018-05-07 03:36:44 UTC
4112,32,160,❤️,2018-05-07 02:11:47 UTC
4111,32,159,✌🏽,2018-05-07 02:11:40 UTC
4110,32,157,✌🏽,2018-05-07 02:11:32 UTC
4109,32,158,✌🏽,2018-05-07 02:11:29 UTC
4108,235,,❤️,2018-05-07 00:49:52 UTC
4107,362,,❤️,2018-05-07 00:12:41 UTC
4106,362,,✌🏽,2018-05-07 00:12:37 UTC
4105,385,1988,😭,2018-05-07 00:11:33 UTC
4104,385,1987,😭,2018-05-07 00:11:29 UTC
4103,385,1986,😭,2018-05-07 00:11:27 UTC
4102,343,,✌🏽,2018-05-07 00:06:47 UTC
4101,395,2033,✌🏽,2018-05-07 00:03:15 UTC
4100,395,2031,✌🏽,2018-05-07 00:02:54 UTC
4099,395,2030,✌🏽,2018-05-07 00:02:46 UTC
4098,386,1991,👀,2018-05-07 00:01:40 UTC
4097,386,1990,😭,2018-05-07 00:01:30 UTC
4096,386,1989,✌🏽,2018-05-07 00:01:27 UTC
4095,400,,😭,2018-05-06 23:59:10 UTC
4094,389,2002,❤️,2018-05-06 23:41:47 UTC
4093,389,2003,❤️,2018-05-06 23:41:46 UTC
4092,389,2004,❤️,2018-05-06 23:41:44 UTC
4091,389,2005,❤️,2018-05-06 23:41:44 UTC
4090,391,2018,❤️,2018-05-06 23:40:07 UTC
4089,393,2026,✌🏽,2018-05-06 23:37:50 UTC
4088,404,2070,❤️,2018-05-06 21:47:13 UTC
4087,404,2069,❤️,2018-05-06 21:47:06 UTC
4086,404,2068,❤️,2018-05-06 21:47:03 UTC
4085,400,2054,😭,2018-05-06 03:31:09 UTC
4084,124,,❤️,2018-05-06 02:10:47 UTC
4083,397,,✌🏽,2018-05-06 02:09:39 UTC
4082,400,,😭,2018-05-06 02:09:05 UTC
4081,401,,😭,2018-05-06 02:08:50 UTC
4080,210,,❤️,2018-05-06 02:05:30 UTC
4079,32,,✌🏽,2018-05-06 02:04:24 UTC
4078,335,,✌🏽,2018-05-06 02:01:35 UTC
4077,192,985,❤️,2018-05-06 01:45:10 UTC
4076,130,676,❤️,2018-05-06 01:42:16 UTC
4075,130,674,✌🏽,2018-05-06 01:41:57 UTC
4074,47,235,✌🏽,2018-05-06 01:40:59 UTC
4073,47,234,✌🏽,2018-05-06 01:40:53 UTC
4072,22,108,✌🏽,2018-05-06 01:40:17 UTC
4071,287,1492,✌🏽,2018-05-06 01:37:50 UTC
4070,400,2054,😭,2018-05-06 01:35:58 UTC
4069,371,1916,✌🏽,2018-05-06 00:29:35 UTC
4068,388,,✌🏽,2018-05-06 00:26:25 UTC
4067,390,,❤️,2018-05-06 00:21:03 UTC
4066,398,,✌🏽,2018-05-06 00:19:58 UTC
4065,399,,✌🏽,2018-05-06 00:17:32 UTC
4064,31,,✌🏽,2018-05-05 23:52:43 UTC
4063,223,1162,❤️,2018-05-05 22:35:44 UTC
4062,355,1846,❤️,2018-05-05 22:34:45 UTC
4061,390,2009,❤️,2018-05-05 22:33:23 UTC
4060,32,159,❤️,2018-05-05 22:02:08 UTC
4059,32,158,👀,2018-05-05 22:01:59 UTC
4058,32,156,✌🏽,2018-05-05 22:01:56 UTC
4057,32,157,😭,2018-05-05 22:01:52 UTC
4056,401,2058,👀,2018-05-05 17:59:20 UTC
4055,401,2058,❤️,2018-05-05 17:59:16 UTC
4054,4,12,✌🏽,2018-05-05 17:28:02 UTC
4053,399,,😅,2018-05-05 17:00:15 UTC
4052,400,2053,👀,2018-05-05 13:24:58 UTC
4051,400,2054,😅,2018-05-05 13:24:52 UTC
4050,395,,❤️,2018-05-05 11:51:47 UTC
4049,397,,✌🏽,2018-05-05 03:23:25 UTC
4048,397,,✌🏽,2018-05-05 03:23:23 UTC
4047,396,,✌🏽,2018-05-05 02:56:13 UTC
4046,396,2036,✌🏽,2018-05-05 02:55:59 UTC
4045,217,1118,✌🏽,2018-05-05 02:28:18 UTC
4044,217,,😭,2018-05-05 01:20:38 UTC
4043,41,204,✌🏽,2018-05-05 01:10:16 UTC
4042,399,,✌🏽,2018-05-04 21:27:31 UTC
4041,399,,✌🏽,2018-05-04 21:27:25 UTC
4040,400,,👀,2018-05-04 21:26:28 UTC
4039,33,,✌🏽,2018-05-04 21:24:20 UTC
4038,380,,😭,2018-05-04 19:41:14 UTC
4037,393,,👀,2018-05-04 19:17:26 UTC
4036,214,1101,✌🏽,2018-05-04 18:44:10 UTC
4035,214,1105,✌🏽,2018-05-04 18:44:02 UTC
4034,214,1105,❤️,2018-05-04 18:43:58 UTC
4033,402,2063,👀,2018-05-04 17:50:33 UTC
4032,400,,😅,2018-05-04 02:52:35 UTC
4031,401,,👀,2018-05-04 02:52:21 UTC
4030,401,,❤️,2018-05-04 02:52:18 UTC
4029,400,,😅,2018-05-04 02:34:16 UTC
4028,401,,✌🏽,2018-05-04 02:33:46 UTC
4027,401,,❤️,2018-05-04 00:32:38 UTC
4026,401,,👀,2018-05-04 00:32:36 UTC
4025,396,,❤️,2018-05-04 00:31:05 UTC
4024,18,,❤️,2018-05-03 22:44:18 UTC
4023,401,,✌🏽,2018-05-03 22:43:48 UTC
4022,401,,❤️,2018-05-03 19:20:51 UTC
4021,18,,❤️,2018-05-03 16:35:23 UTC
4020,395,2033,❤️,2018-05-03 12:14:19 UTC
4019,395,2033,✌🏽,2018-05-03 12:14:17 UTC
4018,390,2008,❤️,2018-05-03 11:53:05 UTC
4017,390,2008,👀,2018-05-03 11:53:02 UTC
4016,390,2006,👀,2018-05-03 10:22:02 UTC
4015,12,55,✌🏽,2018-05-03 10:21:06 UTC
4014,391,2018,❤️,2018-05-03 10:19:24 UTC
4013,391,2016,❤️,2018-05-03 10:19:03 UTC
4012,398,,👀,2018-05-03 03:49:02 UTC
4011,392,,❤️,2018-05-03 02:17:22 UTC
4010,397,,✌🏽,2018-05-03 00:31:05 UTC
4009,306,,❤️,2018-05-03 00:30:33 UTC
4008,306,1592,❤️,2018-05-03 00:30:29 UTC
4007,289,1502,✌🏽,2018-05-03 00:30:11 UTC
4006,289,,❤️,2018-05-03 00:29:52 UTC
4005,182,,😭,2018-05-03 00:28:36 UTC
4004,147,,😅,2018-05-03 00:27:28 UTC
4003,398,2048,❤️,2018-05-03 00:25:55 UTC
4002,398,,❤️,2018-05-03 00:25:45 UTC
4001,130,,❤️,2018-05-03 00:24:58 UTC
4000,130,676,❤️,2018-05-03 00:24:45 UTC
3999,73,,😅,2018-05-03 00:23:52 UTC
3998,396,,👀,2018-05-03 00:23:30 UTC
3997,395,,😭,2018-05-03 00:22:54 UTC
3996,367,,😭,2018-05-03 00:20:52 UTC
3995,319,,❤️,2018-05-03 00:19:08 UTC
3994,310,,✌🏽,2018-05-03 00:10:48 UTC
3993,399,,😭,2018-05-03 00:09:57 UTC
3992,383,,😅,2018-05-03 00:09:21 UTC
3991,256,,❤️,2018-05-03 00:08:58 UTC
3990,33,,😭,2018-05-03 00:08:21 UTC
3989,41,,😭,2018-05-03 00:07:18 UTC
3988,389,,👀,2018-05-03 00:06:18 UTC
3987,391,,❤️,2018-05-03 00:05:13 UTC
3986,398,,😭,2018-05-02 23:55:40 UTC
3985,398,,❤️,2018-05-02 23:55:37 UTC
3984,395,,👀,2018-05-02 23:54:02 UTC
3983,396,,✌🏽,2018-05-02 21:58:41 UTC
3982,12,,👀,2018-05-02 21:50:40 UTC
3981,394,,❤️,2018-05-02 21:32:16 UTC
3980,386,1991,😭,2018-05-02 21:30:50 UTC
3979,398,,✌🏽,2018-05-02 21:29:46 UTC
3978,400,,😭,2018-05-02 21:28:39 UTC
3977,214,,✌🏽,2018-05-02 21:06:17 UTC
3976,214,,👀,2018-05-02 21:06:11 UTC
3975,397,,👀,2018-05-02 20:03:16 UTC
3974,397,,✌🏽,2018-05-02 20:03:10 UTC
3973,397,,✌🏽,2018-05-02 20:03:04 UTC
3972,397,,✌🏽,2018-05-02 20:03:01 UTC
3971,386,1989,👀,2018-05-02 17:11:22 UTC
3970,386,1990,✌🏽,2018-05-02 17:11:15 UTC
3969,386,1991,😭,2018-05-02 17:11:11 UTC
3968,400,2055,😭,2018-05-02 17:09:45 UTC
3967,400,2053,😭,2018-05-02 17:09:41 UTC
3966,399,,👀,2018-05-02 02:28:15 UTC
3965,294,,✌🏽,2018-05-02 01:07:00 UTC
3964,396,,❤️,2018-05-01 23:13:05 UTC
3963,399,2049,✌🏽,2018-05-01 23:12:18 UTC
3962,399,,✌🏽,2018-05-01 23:12:06 UTC
3961,398,,❤️,2018-05-01 22:02:59 UTC
3960,312,,❤️,2018-05-01 22:01:56 UTC
3959,398,,👀,2018-05-01 18:26:00 UTC
3958,399,,❤️,2018-05-01 16:36:59 UTC
3957,18,,✌🏽,2018-05-01 09:29:06 UTC
3956,395,,✌🏽,2018-05-01 08:36:53 UTC
3955,396,,👀,2018-05-01 07:19:22 UTC
3954,386,,😅,2018-05-01 07:18:53 UTC
3953,351,,❤️,2018-05-01 02:46:34 UTC
3952,351,,✌🏽,2018-05-01 02:46:31 UTC
3951,294,1532,✌🏽,2018-05-01 02:42:58 UTC
3950,294,,❤️,2018-05-01 02:42:33 UTC
3949,294,,✌🏽,2018-05-01 02:42:20 UTC
3948,396,,✌🏽,2018-05-01 02:37:39 UTC
3947,392,,😅,2018-05-01 01:32:48 UTC
3946,395,,✌🏽,2018-05-01 01:32:33 UTC
3945,395,,✌🏽,2018-05-01 00:10:51 UTC
3944,224,1167,👀,2018-04-30 23:48:10 UTC
3943,224,1163,✌🏽,2018-04-30 23:47:52 UTC
3942,223,1161,👀,2018-04-30 23:47:29 UTC
3941,223,1157,👀,2018-04-30 23:47:08 UTC
3940,223,1156,✌🏽,2018-04-30 23:46:49 UTC
3939,223,1154,✌🏽,2018-04-30 23:46:37 UTC
3938,223,1153,✌🏽,2018-04-30 23:46:29 UTC
3937,189,,✌🏽,2018-04-30 23:37:24 UTC
3936,369,,👀,2018-04-30 23:32:05 UTC
3935,390,,👀,2018-04-30 23:29:19 UTC
3934,391,,👀,2018-04-30 23:19:35 UTC
3933,394,,😭,2018-04-30 22:30:49 UTC
3932,394,,😭,2018-04-30 22:30:47 UTC
3931,394,,😭,2018-04-30 22:30:42 UTC
3930,386,1991,❤️,2018-04-30 21:12:48 UTC
3929,396,,❤️,2018-04-30 20:46:16 UTC
3928,398,2041,✌🏽,2018-04-30 20:33:24 UTC
3927,398,,✌🏽,2018-04-30 18:58:37 UTC
3926,230,,😅,2018-04-30 17:57:57 UTC
3925,396,,❤️,2018-04-30 17:27:10 UTC
3924,396,,❤️,2018-04-30 17:27:06 UTC
3923,397,,✌🏽,2018-04-30 05:14:25 UTC
3922,397,2040,✌🏽,2018-04-30 02:57:02 UTC
3921,397,2039,✌🏽,2018-04-30 02:56:56 UTC
3920,364,1883,✌🏽,2018-04-30 02:07:15 UTC
3919,364,,✌🏽,2018-04-30 02:07:09 UTC
3918,397,,✌🏽,2018-04-30 01:45:00 UTC
3917,397,2040,✌🏽,2018-04-30 01:44:57 UTC
3916,350,,✌🏽,2018-04-30 00:19:19 UTC
3915,44,,❤️,2018-04-29 22:47:02 UTC
3914,44,218,❤️,2018-04-29 22:46:38 UTC
3913,394,,❤️,2018-04-29 17:14:40 UTC
3912,384,,❤️,2018-04-29 07:43:45 UTC
3911,397,,❤️,2018-04-29 05:57:28 UTC
3910,397,,👀,2018-04-29 02:01:40 UTC
3909,396,2034,✌🏽,2018-04-28 23:29:28 UTC
3908,391,2016,❤️,2018-04-28 23:26:04 UTC
3907,391,2018,❤️,2018-04-28 23:25:59 UTC
3906,8,,❤️,2018-04-28 21:45:21 UTC
3905,32,,❤️,2018-04-28 21:43:34 UTC
3904,18,,❤️,2018-04-28 21:39:29 UTC
3903,391,,✌🏽,2018-04-28 19:51:03 UTC
3902,395,,👀,2018-04-28 06:43:37 UTC
3901,390,2009,❤️,2018-04-28 04:53:06 UTC
3900,223,1162,❤️,2018-04-28 04:44:10 UTC
3899,389,2005,✌🏽,2018-04-28 04:42:53 UTC
3898,395,2033,✌🏽,2018-04-28 04:42:23 UTC
3897,395,2033,❤️,2018-04-28 04:42:17 UTC
3896,391,2016,❤️,2018-04-28 04:38:58 UTC
3895,394,,👀,2018-04-28 04:37:46 UTC
3894,355,1846,❤️,2018-04-28 03:29:05 UTC
3893,15,,❤️,2018-04-28 02:09:51 UTC
3892,15,,😭,2018-04-28 02:09:43 UTC
3891,395,,😭,2018-04-28 00:40:42 UTC
3890,178,,😅,2018-04-27 20:38:35 UTC
3889,392,2019,❤️,2018-04-27 20:36:39 UTC
3888,286,1485,✌🏽,2018-04-27 20:35:43 UTC
3887,384,1983,✌🏽,2018-04-27 05:32:43 UTC
3886,394,,✌🏽,2018-04-27 04:46:20 UTC
3885,394,,✌🏽,2018-04-27 02:05:15 UTC
3884,392,2022,❤️,2018-04-27 02:02:53 UTC
3883,392,2019,❤️,2018-04-27 02:02:50 UTC
3882,392,2020,❤️,2018-04-27 02:02:48 UTC
3881,392,2021,❤️,2018-04-27 02:02:47 UTC
3880,389,2002,✌🏽,2018-04-27 02:00:11 UTC
3879,389,2003,✌🏽,2018-04-27 02:00:10 UTC
3878,389,2004,✌🏽,2018-04-27 02:00:07 UTC
3877,389,2005,✌🏽,2018-04-27 02:00:06 UTC
3876,389,,✌🏽,2018-04-27 02:00:03 UTC
3875,391,,👀,2018-04-27 01:51:05 UTC
3874,393,,❤️,2018-04-27 01:48:11 UTC
3873,394,,👀,2018-04-27 01:47:03 UTC
3872,394,,😭,2018-04-27 01:37:26 UTC
3871,8,40,✌🏽,2018-04-27 01:36:37 UTC
3870,8,40,❤️,2018-04-27 01:36:35 UTC
3869,8,35,❤️,2018-04-27 01:36:15 UTC
3868,391,,❤️,2018-04-27 01:01:55 UTC
3867,76,,✌🏽,2018-04-27 00:46:08 UTC
3866,76,373,✌🏽,2018-04-27 00:45:52 UTC
3865,47,,✌🏽,2018-04-27 00:45:18 UTC
3864,389,,❤️,2018-04-27 00:31:12 UTC
3863,32,156,❤️,2018-04-26 22:43:14 UTC
3862,393,,❤️,2018-04-26 17:51:06 UTC
3861,393,,✌🏽,2018-04-26 17:51:06 UTC
3860,393,,✌🏽,2018-04-26 17:51:06 UTC
3859,393,,👀,2018-04-26 17:51:04 UTC
3858,386,,👀,2018-04-26 05:35:53 UTC
3857,390,,👀,2018-04-26 05:32:18 UTC
3856,140,,👀,2018-04-26 04:00:23 UTC
3855,377,,✌🏽,2018-04-26 03:36:36 UTC
3854,382,,❤️,2018-04-26 03:35:09 UTC
3853,385,,❤️,2018-04-26 03:33:29 UTC
3852,386,,😅,2018-04-26 03:06:40 UTC
3851,233,1220,❤️,2018-04-26 03:01:25 UTC
3850,95,476,✌🏽,2018-04-26 02:01:32 UTC
3849,95,474,✌🏽,2018-04-26 02:01:20 UTC
3848,387,,✌🏽,2018-04-26 02:00:54 UTC
3847,390,,❤️,2018-04-26 01:44:07 UTC
3846,389,,❤️,2018-04-26 01:17:52 UTC
3845,393,,❤️,2018-04-26 01:14:55 UTC
3844,256,1333,❤️,2018-04-26 00:20:39 UTC
3843,256,1332,❤️,2018-04-26 00:20:35 UTC
3842,256,1331,❤️,2018-04-26 00:20:33 UTC
3841,393,,👀,2018-04-25 22:22:30 UTC
3840,178,,❤️,2018-04-25 21:44:19 UTC
3839,389,2004,❤️,2018-04-25 21:39:13 UTC
3838,390,,❤️,2018-04-25 20:51:33 UTC
3837,391,,👀,2018-04-25 18:44:32 UTC
3836,393,,👀,2018-04-25 18:42:27 UTC
3835,390,2009,❤️,2018-04-25 18:31:26 UTC
3834,390,2008,👀,2018-04-25 18:31:19 UTC
3833,384,1984,❤️,2018-04-25 18:30:47 UTC
3832,384,1983,😭,2018-04-25 18:30:46 UTC
3831,384,1982,❤️,2018-04-25 18:30:38 UTC
3830,389,2005,❤️,2018-04-25 15:32:45 UTC
3829,390,2008,❤️,2018-04-25 15:32:13 UTC
3828,390,2009,❤️,2018-04-25 15:32:08 UTC
3827,391,2016,❤️,2018-04-25 15:29:01 UTC
3826,209,,😭,2018-04-25 13:01:31 UTC
3825,392,,😅,2018-04-25 12:56:29 UTC
3824,385,1988,😅,2018-04-25 10:35:04 UTC
3823,387,1995,❤️,2018-04-25 04:40:27 UTC
3822,387,1995,✌🏽,2018-04-25 04:40:24 UTC
3821,391,2018,❤️,2018-04-25 04:37:33 UTC
